date,sendung,prozent,frames,res,url
2019-05-24,hjo,0%,1823FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/05/190524_sendung_hjo/1/190524_sendung_hjo_776k_p11v14.mp4
2019-05-25,h19,2.8%,1091F36T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/05/190525_sendung_h19/1/190525_sendung_h19_776k_p11v14.mp4
2019-05-25,t20,0%,883FNANA,1/1,http://media.tagesschau.de/video/2019/0525/TV-20190525-2024-5301.h264.mp4
2019-05-25,hjo,17.1%,733F125T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/05/190525_sendung_hjo/1/190525_sendung_hjo_776k_p11v14.mp4
2019-05-25,tth,3.4%,962F42T,1/1,http://media.tagesschau.de/video/2019/0526/TV-20190526-0013-4501.h264.mp4
2019-05-26,h19,4.5%,1619F62T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/05/190526_sendung_h19/1/190526_sendung_h19_776k_p11v14.mp4
2019-05-26,t20,0%,1470FNANA,1/1,http://media.tagesschau.de/video/2019/0526/TV-20190526-2032-5101.h264.mp4
2019-05-26,tth,0%,779FNANA,1/1,http://media.tagesschau.de/video/2019/0526/TV-20190526-2211-5001.h264.mp4
2019-05-26,hjo,2.1%,2136F27T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/05/190526_sendung_hjo/1/190526_sendung_hjo_776k_p11v14.mp4
2019-05-27,h19,3.5%,1136F46T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/05/190527_sendung_h19/1/190527_sendung_h19_776k_p11v14.mp4
2019-05-27,t20,0%,925FNANA,1/1,http://media.tagesschau.de/video/2019/0527/TV-20190527-2114-2401.h264.mp4
2019-05-27,hjo,0%,1911FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/05/190527_sendung_hjo/1/190527_sendung_hjo_776k_p11v14.mp4
2019-05-27,tth,0%,1888FNANA,1/1,http://media.tagesschau.de/video/2019/0527/TV-20190527-2300-5401.h264.mp4
2019-05-28,h19,0%,357FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/05/190528_sendung_h19/1/190528_sendung_h19_776k_p11v14.mp4
2019-05-28,t20,0%,929FNANA,1/1,http://media.tagesschau.de/video/2019/0528/TV-20190528-2022-0201.h264.mp4
2019-05-28,hjo,0.8%,1546F7T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/05/190528_sendung_hjo/1/190528_sendung_hjo_776k_p11v14.mp4
2019-05-28,tth,0%,1813FNANA,1/1,http://media.tagesschau.de/video/2019/0528/TV-20190528-2255-3001.h264.mp4
2019-05-29,h19,5.4%,995F66T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/05/190529_sendung_h19/1/190529_sendung_h19_776k_p11v14.mp4
2019-05-29,t20,0%,915FNANA,1/1,http://media.tagesschau.de/video/2019/0529/TV-20190529-2022-2501.h264.mp4
2019-05-29,hjo,0%,1781FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/05/190529_sendung_hjo/1/190529_sendung_hjo_776k_p11v14.mp4
2019-05-29,tth,0%,1792FNANA,1/1,http://media.tagesschau.de/video/2019/0529/TV-20190529-2254-4301.h264.mp4
2019-05-30,h19,13.3%,25F10T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/05/190530_sendung_h19/1/190530_sendung_h19_776k_p11v14.mp4
2019-05-30,t20,0%,898FNANA,1/1,http://media.tagesschau.de/video/2019/0530/TV-20190530-2023-2401.h264.mp4
2019-05-30,tth,0%,1041FNANA,1/1,http://media.tagesschau.de/video/2019/0530/TV-20190530-2239-2501.h264.mp4
2019-05-30,hjo,0%,842FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/05/190530_sendung_hjo/1/190530_sendung_hjo_776k_p11v14.mp4
2019-05-31,h19,0%,1213FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/05/190531_sendung_h19/1/190531_sendung_h19_776k_p11v14.mp4
2019-05-31,t20,0%,916FNANA,1/1,http://media.tagesschau.de/video/2019/0531/TV-20190531-2045-0301.h264.mp4
2019-05-31,tth,0%,900FNANA,1/1,http://media.tagesschau.de/video/2019/0531/TV-20190531-2205-0701.h264.mp4
2019-05-31,hjo,0%,1753FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/05/190531_sendung_hjo/1/190531_sendung_hjo_776k_p11v14.mp4
2019-06-01,h19,2.8%,864F33T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190601_sendung_h19/1/190601_sendung_h19_776k_p11v14.mp4
2019-06-01,t20,0%,909FNANA,1/1,http://media.tagesschau.de/video/2019/0601/TV-20190601-2021-0801.h264.mp4
2019-06-01,hjo,0%,897FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190601_sendung_hjo/1/190601_sendung_hjo_776k_p11v14.mp4
2019-06-01,tth,5%,735F58T,1/1,http://media.tagesschau.de/video/2019/0601/TV-20190601-2342-5501.h264.mp4
2019-06-02,h19,7.3%,21F11T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190602_sendung_h19/1/190602_sendung_h19_776k_p11v14.mp4
2019-06-02,t20,9.1%,721F82T,1/1,http://media.tagesschau.de/video/2019/0602/TV-20190602-2023-1101.h264.mp4
2019-06-02,hjo,0.8%,1860F16T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190602_sendung_hjo/1/190602_sendung_hjo_776k_p11v14.mp4
2019-06-02,tth,0%,1507FNANA,1/1,http://media.tagesschau.de/video/2019/0602/TV-20190602-2339-4301.h264.mp4
2019-06-03,h19,6.5%,962F41T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190603_sendung_h19/1/190603_sendung_h19_776k_p11v14.mp4
2019-06-03,t20,0%,900FNANA,1/1,http://media.tagesschau.de/video/2019/0603/TV-20190603-2021-4801.h264.mp4
2019-06-03,hjo,0%,1847FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190603_sendung_hjo/1/190603_sendung_hjo_776k_p11v14.mp4
2019-06-03,tth,0%,1825FNANA,1/1,http://media.tagesschau.de/video/2019/0603/TV-20190603-2255-1601.h264.mp4
2019-06-04,h19,2.7%,998F32T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190604_sendung_h19/1/190604_sendung_h19_776k_p11v14.mp4
2019-06-04,t20,0%,920FNANA,1/1,http://media.tagesschau.de/video/2019/0604/TV-20190604-2020-0901.h264.mp4
2019-06-04,hjo,0%,1766FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190604_sendung_hjo/1/190604_sendung_hjo_776k_p11v14.mp4
2019-06-04,tth,0%,1808FNANA,1/1,http://media.tagesschau.de/video/2019/0604/TV-20190604-2255-1701.h264.mp4
2019-06-05,h19,0%,1192FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190605_sendung_h19/1/190605_sendung_h19_776k_p11v14.mp4
2019-06-05,t20,0%,938FNANA,1/1,http://media.tagesschau.de/video/2019/0605/TV-20190605-2023-2301.h264.mp4
2019-06-05,hjo,0%,1788FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190605_sendung_hjo/1/190605_sendung_hjo_776k_p11v14.mp4
2019-06-05,tth,0%,1832FNANA,1/1,http://media.tagesschau.de/video/2019/0605/TV-20190605-2256-0701.h264.mp4
2019-06-06,h19,3.4%,930F41T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190606_sendung_h19/1/190606_sendung_h19_776k_p11v14.mp4
2019-06-06,t20,0%,937FNANA,1/1,http://media.tagesschau.de/video/2019/0606/TV-20190606-2023-2101.h264.mp4
2019-06-06,hjo,0%,1953FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190606_sendung_hjo/1/190606_sendung_hjo_776k_p11v14.mp4
2019-06-06,tth,0%,1778FNANA,1/1,http://media.tagesschau.de/video/2019/0606/TV-20190606-2257-4901.h264.mp4
2019-06-07,h19,3.1%,993F36T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190607_sendung_h19/2/190607_sendung_h19_776k_p11v14.mp4
2019-06-07,t20,0%,933FNANA,1/1,http://media.tagesschau.de/video/2019/0607/TV-20190607-2041-5401.h264.mp4
2019-06-07,tth,0%,909FNANA,1/1,http://media.tagesschau.de/video/2019/0607/TV-20190607-2234-4701.h264.mp4
2019-06-07,hjo,0%,607FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190607_sendung_hjo/1/190607_sendung_hjo_776k_p11v14.mp4
2019-06-08,h19,4.9%,1005F46T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190608_sendung_h19/1/190608_sendung_h19_776k_p11v14.mp4
2019-06-08,t20,0%,962FNANA,1/1,http://media.tagesschau.de/video/2019/0608/TV-20190608-2022-2701.h264.mp4
2019-06-08,hjo,0%,934FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190608_sendung_hjo/1/190608_sendung_hjo_776k_p11v14.mp4
2019-06-08,tth,0%,1167FNANA,1/1,http://media.tagesschau.de/video/2019/0608/TV-20190608-2339-3801.h264.mp4
2019-06-09,h19,3.3%,489F19T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190609_sendung_h19/1/190609_sendung_h19_776k_p11v14.mp4
2019-06-09,t20,6.2%,819F61T,1/1,http://media.tagesschau.de/video/2019/0609/TV-20190609-2022-3101.h264.mp4
2019-06-09,hjo,0%,580FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190609_sendung_hjo/1/190609_sendung_hjo_776k_p11v14.mp4
2019-06-09,tth,8.5%,936F30T,1/1,http://media.tagesschau.de/video/2019/0609/TV-20190609-2343-1601.h264.mp4
2019-06-10,h19,7.8%,27F12T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190610_sendung_h19/1/190610_sendung_h19_776k_p11v14.mp4
2019-06-10,t20,7.6%,764F71T,1/1,http://media.tagesschau.de/video/2019/0610/TV-20190610-2022-0301.h264.mp4
2019-06-10,hjo,0%,1038FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190610_sendung_hjo/1/190610_sendung_hjo_776k_p11v14.mp4
2019-06-10,tth,0%,1873FNANA,1/1,http://media.tagesschau.de/video/2019/0610/TV-20190610-2355-5401.h264.mp4
2019-06-11,h19,0%,1227FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190611_sendung_h19/1/190611_sendung_h19_776k_p11v14.mp4
2019-06-11,t20,0%,904FNANA,1/1,http://media.tagesschau.de/video/2019/0611/TV-20190611-2022-1501.h264.mp4
2019-06-11,tth,0%,1665FNANA,1/1,http://media.tagesschau.de/video/2019/0611/TV-20190611-2252-1601.h264.mp4
2019-06-11,hjo,3.4%,1405F62T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190611_sendung_hjo/1/190611_sendung_hjo_776k_p11v14.mp4
2019-06-12,h19,0%,375FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190612_sendung_h19/1/190612_sendung_h19_776k_p11v14.mp4
2019-06-12,t20,0%,924FNANA,1/1,http://media.tagesschau.de/video/2019/0612/TV-20190612-2024-1901.h264.mp4
2019-06-12,hjo,0%,1797FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190612_sendung_hjo/1/190612_sendung_hjo_776k_p11v14.mp4
2019-06-12,tth,0%,1828FNANA,1/1,http://media.tagesschau.de/video/2019/0612/TV-20190612-2254-0801.h264.mp4
2019-06-13,h19,0%,484FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190613_sendung_h19/1/190613_sendung_h19_776k_p11v14.mp4
2019-06-13,t20,0%,930FNANA,1/1,http://media.tagesschau.de/video/2019/0613/TV-20190613-2042-1001.h264.mp4
2019-06-13,hjo,1.1%,1474F19T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190613_sendung_hjo/1/190613_sendung_hjo_776k_p11v14.mp4
2019-06-13,tth,0%,1827FNANA,1/1,http://media.tagesschau.de/video/2019/0613/TV-20190613-2254-3401.h264.mp4
2019-06-14,h19,3.5%,1022F42T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190614_sendung_h19/1/190614_sendung_h19_776k_p11v14.mp4
2019-06-14,t20,0%,974FNANA,1/1,http://media.tagesschau.de/video/2019/0614/TV-20190614-2023-2301.h264.mp4
2019-06-14,tth,0%,903FNANA,1/1,http://media.tagesschau.de/video/2019/0614/TV-20190614-2206-2601.h264.mp4
2019-06-14,hjo,0.9%,1457F16T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190614_sendung_hjo/1/190614_sendung_hjo_776k_p11v14.mp4
2019-06-15,h19,2.8%,969F32T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190615_sendung_h19/2/190615_sendung_h19_776k_p11v14.mp4
2019-06-15,t20,0%,932FNANA,1/1,http://media.tagesschau.de/video/2019/0615/TV-20190615-2022-4501.h264.mp4
2019-06-15,hjo,0%,935FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190615_sendung_hjo/1/190615_sendung_hjo_776k_p11v14.mp4
2019-06-15,tth,11.7%,781F10T,1/1,http://media.tagesschau.de/video/2019/0615/TV-20190615-2345-2701.h264.mp4
2019-06-16,h19,0%,583FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190616_sendung_h19/2/190616_sendung_h19_776k_p11v14.mp4
2019-06-16,t20,1%,841F10T,1/1,http://media.tagesschau.de/video/2019/0616/TV-20190616-2021-5501.h264.mp4
2019-06-16,hjo,0%,1773FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190616_sendung_hjo/1/190616_sendung_hjo_776k_p11v14.mp4
2019-06-16,tth,0%,1194FNANA,1/1,http://media.tagesschau.de/video/2019/0616/TV-20190616-2311-1001.h264.mp4
2019-06-17,h19,1%,1079F12T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190617_sendung_h19/1/190617_sendung_h19_776k_p11v14.mp4
2019-06-17,t20,6.9%,748F63T,1/1,http://media.tagesschau.de/video/2019/0617/TV-20190617-2022-0901.h264.mp4
2019-06-17,tth,0%,489FNANA,1/1,http://media.tagesschau.de/video/2019/0617/TV-20190617-2200-4601.h264.mp4
2019-06-17,hjo,2.7%,1485F50T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190617_sendung_hjo/1/190617_sendung_hjo_776k_p11v14.mp4
2019-06-18,h19,0%,1164FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190618_sendung_h19/1/190618_sendung_h19_776k_p11v14.mp4
2019-06-18,t20,0%,923FNANA,1/1,http://media.tagesschau.de/video/2019/0618/TV-20190618-2021-0602.h264.mp4
2019-06-18,hjo,0%,1710FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190618_sendung_hjo/1/190618_sendung_hjo_776k_p11v14.mp4
2019-06-18,tth,0%,1761FNANA,1/1,http://media.tagesschau.de/video/2019/0618/TV-20190618-2255-1301.h264.mp4
2019-06-19,h19,5.7%,27F8T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190619_sendung_h19/1/190619_sendung_h19_776k_p11v14.mp4
2019-06-19,t20,0%,914FNANA,1/1,http://media.tagesschau.de/video/2019/0619/TV-20190619-2020-4401.h264.mp4
2019-06-19,hjo,0%,1727FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190619_sendung_hjo/1/190619_sendung_hjo_776k_p11v14.mp4
2019-06-19,tth,0%,1816FNANA,1/1,http://media.tagesschau.de/video/2019/0619/TV-20190619-2252-3301.h264.mp4
2019-06-20,h19,0%,505FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190620_sendung_h19/1/190620_sendung_h19_776k_p11v14.mp4
2019-06-20,t20,0%,898FNANA,1/1,http://media.tagesschau.de/video/2019/0620/TV-20190620-2021-2001.h264.mp4
2019-06-20,tth,0%,452FNANA,1/1,http://media.tagesschau.de/video/2019/0620/TV-20190620-2200-0001.h264.mp4
2019-06-20,hjo,9.3%,1534F169T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190620_sendung_hjo/1/190620_sendung_hjo_776k_p11v14.mp4
2019-06-21,h19,0%,1233FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190621_sendung_h19/1/190621_sendung_h19_776k_p11v14.mp4
2019-06-21,t20,0%,924FNANA,1/1,http://media.tagesschau.de/video/2019/0621/TV-20190621-2105-4101.h264.mp4
2019-06-21,tth,0%,923FNANA,1/1,http://media.tagesschau.de/video/2019/0621/TV-20190621-2205-2701.h264.mp4
2019-06-21,hjo,0%,1788FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190621_sendung_hjo/1/190621_sendung_hjo_776k_p11v14.mp4
2019-06-22,h19,0%,358FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190622_sendung_h19/1/190622_sendung_h19_776k_p11v14.mp4
2019-06-22,t20,6.8%,724F62T,1/1,http://media.tagesschau.de/video/2019/0622/TV-20190622-2021-3701.h264.mp4
2019-06-22,hjo,3%,453F20T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190622_sendung_hjo/1/190622_sendung_hjo_776k_p11v14.mp4
2019-06-22,tth,7.9%,786F94T,1/1,http://media.tagesschau.de/video/2019/0622/TV-20190622-2342-4001.h264.mp4
2019-06-23,h19,4.3%,527F26T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190623_sendung_h19/1/190623_sendung_h19_776k_p11v14.mp4
2019-06-23,t20,6.7%,759F61T,1/1,http://media.tagesschau.de/video/2019/0623/TV-20190623-2020-2601.h264.mp4
2019-06-23,hjo,3.2%,504F18T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190623_sendung_hjo/1/190623_sendung_hjo_776k_p11v14.mp4
2019-06-23,tth,9.6%,999F60T,1/1,http://media.tagesschau.de/video/2019/0623/TV-20190623-2313-2201.h264.mp4
2019-06-24,h19,0%,1097FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190624_sendung_h19/1/190624_sendung_h19_776k_p11v14.mp4
2019-06-24,t20,0%,919FNANA,1/1,http://media.tagesschau.de/video/2019/0624/TV-20190624-2023-1501.h264.mp4
2019-06-24,tth,0%,456FNANA,1/1,http://media.tagesschau.de/video/2019/0624/TV-20190624-2157-4901.h264.mp4
2019-06-24,hjo,0%,1553FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190624_sendung_hjo/1/190624_sendung_hjo_776k_p11v14.mp4
2019-06-25,h19,0%,356FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190625_sendung_h19/1/190625_sendung_h19_776k_p11v14.mp4
2019-06-25,t20,0%,918FNANA,1/1,http://media.tagesschau.de/video/2019/0625/TV-20190625-2022-4901.h264.mp4
2019-06-25,hjo,0%,587FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190625_sendung_hjo/1/190625_sendung_hjo_776k_p11v14.mp4
2019-06-25,tth,0%,1782FNANA,1/1,http://media.tagesschau.de/video/2019/0625/TV-20190625-2255-3501.h264.mp4
2019-06-26,h19,1.2%,996F14T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190626_sendung_h19/1/190626_sendung_h19_776k_p11v14.mp4
2019-06-26,t20,0%,933FNANA,1/1,http://media.tagesschau.de/video/2019/0626/TV-20190626-2021-4401.h264.mp4
2019-06-26,hjo,0%,1807FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190626_sendung_hjo/1/190626_sendung_hjo_776k_p11v14.mp4
2019-06-26,tth,0%,1883FNANA,1/1,http://media.tagesschau.de/video/2019/0626/TV-20190626-2302-2301.h264.mp4
2019-06-27,h19,0%,382FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190627_sendung_h19/1/190627_sendung_h19_776k_p11v14.mp4
2019-06-27,t20,6.8%,806F65T,1/1,http://media.tagesschau.de/video/2019/0627/TV-20190627-2022-3801.h264.mp4
2019-06-27,hjo,0%,575FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190627_sendung_hjo/1/190627_sendung_hjo_776k_p11v14.mp4
2019-06-27,tth,7.5%,1488F136T,1/1,http://media.tagesschau.de/video/2019/0627/TV-20190627-2255-5701.h264.mp4
2019-06-28,h19,1.1%,1003F13T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190628_sendung_h19/1/190628_sendung_h19_776k_p11v14.mp4
2019-06-28,t20,0%,942FNANA,1/1,http://media.tagesschau.de/video/2019/0628/TV-20190628-2047-1101.h264.mp4
2019-06-28,hjo,0%,577FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190628_sendung_hjo/1/190628_sendung_hjo_776k_p11v14.mp4
2019-06-28,tth,0%,945FNANA,1/1,http://media.tagesschau.de/video/2019/0628/TV-20190628-2258-4301.h264.mp4
2019-06-29,h19,3.2%,950F32T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190629_sendung_h19/1/190629_sendung_h19_776k_p11v14.mp4
2019-06-29,t20,11%,721F101T,1/1,http://media.tagesschau.de/video/2019/0629/TV-20190629-2021-3001.h264.mp4
2019-06-29,hjo,0%,954FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190629_sendung_hjo/1/190629_sendung_hjo_776k_p11v14.mp4
2019-06-29,tth,19.8%,882F259T,1/1,http://media.tagesschau.de/video/2019/0630/TV-20190630-0043-3401.h264.mp4
2019-06-30,h19,16.4%,30F12T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190630_sendung_h19/1/190630_sendung_h19_776k_p11v14.mp4
2019-06-30,t20,7.6%,788F72T,1/1,http://media.tagesschau.de/video/2019/0630/TV-20190630-2025-5701.h264.mp4
2019-06-30,tth,0%,448FNANA,1/1,http://media.tagesschau.de/video/2019/0630/TV-20190630-2146-4601.h264.mp4
2019-06-30,hjo,3.1%,1315F55T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/06/190630_sendung_hjo/1/190630_sendung_hjo_776k_p11v14.mp4
2019-07-01,h19,3.4%,1084F42T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/07/190701_sendung_h19/1/190701_sendung_h19_776k_p11v14.mp4
2019-07-01,t20,0%,931FNANA,1/1,http://media.tagesschau.de/video/2019/0701/TV-20190701-2021-4401.h264.mp4
2019-07-01,hjo,0%,1770FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/07/190701_sendung_hjo/1/190701_sendung_hjo_776k_p11v14.mp4
2019-07-01,tth,0%,1844FNANA,1/1,http://media.tagesschau.de/video/2019/0701/TV-20190701-2325-4501.h264.mp4
2019-07-02,h19,3.8%,24F10T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/07/190702_sendung_h19/1/190702_sendung_h19_776k_p11v14.mp4
2019-07-02,t20,0%,1099FNANA,1/1,http://media.tagesschau.de/video/2019/0702/TV-20190702-2023-5501.h264.mp4
2019-07-02,tth,0%,401FNANA,1/1,http://media.tagesschau.de/video/2019/0702/TV-20190702-2158-5501.h264.mp4
2019-07-02,hjo,0%,595FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/07/190702_sendung_hjo/1/190702_sendung_hjo_776k_p11v14.mp4
2019-07-03,h19,4.6%,1030F26T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/07/190703_sendung_h19/1/190703_sendung_h19_776k_p11v14.mp4
2019-07-03,t20,0%,928FNANA,1/1,http://media.tagesschau.de/video/2019/0703/TV-20190703-2050-3601.h264.mp4
2019-07-03,tth,0%,438FNANA,1/1,http://media.tagesschau.de/video/2019/0703/TV-20190703-2202-5001.h264.mp4
2019-07-03,hjo,0%,1789FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/07/190703_sendung_hjo/1/190703_sendung_hjo_776k_p11v14.mp4
2019-07-04,h19,3.1%,999F38T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/07/190704_sendung_h19/1/190704_sendung_h19_776k_p11v14.mp4
2019-07-04,t20,0%,925FNANA,1/1,http://media.tagesschau.de/video/2019/0704/TV-20190704-2022-3501.h264.mp4
2019-07-04,hjo,0%,1814FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/07/190704_sendung_hjo/1/190704_sendung_hjo_776k_p11v14.mp4
2019-07-04,tth,0%,1789FNANA,1/1,http://media.tagesschau.de/video/2019/0704/TV-20190704-2252-3401.h264.mp4
2019-07-05,h19,0%,1313FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/07/190705_sendung_h19/1/190705_sendung_h19_776k_p11v14.mp4
2019-07-05,t20,0%,946FNANA,1/1,http://media.tagesschau.de/video/2019/0705/TV-20190705-2021-0501.h264.mp4
2019-07-05,tth,0%,1072FNANA,1/1,http://media.tagesschau.de/video/2019/0705/TV-20190705-2211-2501.h264.mp4
2019-07-05,hjo,0%,1811FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/07/190705_sendung_hjo/1/190705_sendung_hjo_776k_p11v14.mp4
2019-07-06,t20,0%,932FNANA,1/1,http://media.tagesschau.de/video/2019/0706/TV-20190706-2032-2201.h264.mp4
2019-07-06,hjo,0%,903FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/07/190706_sendung_hjo/1/190706_sendung_hjo_776k_p11v14.mp4
2019-07-06,tth,5%,1003F62T,1/1,http://media.tagesschau.de/video/2019/0707/TV-20190707-0001-4001.h264.mp4
2019-07-07,h19,0%,612FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/07/190707_sendung_h19/1/190707_sendung_h19_776k_p11v14.mp4
2019-07-07,t20,0%,1047FNANA,1/1,http://media.tagesschau.de/video/2019/0707/TV-20190707-2025-1001.h264.mp4
2019-07-07,hjo,8.8%,1345F21T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/07/190707_sendung_hjo/1/190707_sendung_hjo_776k_p11v14.mp4
2019-07-07,tth,0%,1201FNANA,1/1,http://media.tagesschau.de/video/2019/0708/TV-20190708-0009-0701.h264.mp4
2019-07-08,h19,7.6%,928F38T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/07/190708_sendung_h19/1/190708_sendung_h19_776k_p11v14.mp4
2019-07-08,t20,0%,940FNANA,1/1,http://media.tagesschau.de/video/2019/0708/TV-20190708-2021-1201.h264.mp4
2019-07-08,hjo,0%,1741FNANA,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/07/190708_sendung_hjo/1/190708_sendung_hjo_776k_p11v14.mp4
2019-07-08,tth,0%,1794FNANA,1/1,http://media.tagesschau.de/video/2019/0708/TV-20190708-2258-0701.h264.mp4
2019-07-09,h19,7.8%,942F51T,1/1,https://downloadzdf-a.akamaihd.net/mp4/zdf/19/07/190709_sendung_h19/1/190709_sendung_h19_776k_p11v14.mp4
